Product_name,Rating,Price,Product_link,Image_link
"ASUS TUF Gaming A15 Laptop With 15.6-Inch Display, AMD Ryzen 5-7535HS Processor/8GB RAM/512GB SSD/4GB NVIDIA GeForce RTX 2050 Graphics/Windows 11 Home English/Arabic Graphite Black",5.0,"59,225",https://www.noon.com/egypt-en/tuf-gaming-a15-laptop-with-15-6-inch-display-amd-ryzen-5-7535hs-processor-8gb-ram-512gb-ssd-4gb-nvidia-geforce-rtx-2050-graphics-windows-11-home-english-arabic-graphite-black/N70145747V/p/?o=a287b72406c9ec5d,https://f.nooncdn.com/p/pnsku/N70145747V/45/_/1737990649/8ddced5b-6ce3-4b05-9114-a459cc5ac687.jpg?width=800
"DASEEN Gaming Tower PC, Core i7-10700F Processor/16GB DDR4 RAM/1TB HDD+240GB SSD/Windows 10/Wi-Fi Ready/NVIDIA GeForce RTX2060 6GB Graphic Card Black",3.4,"54,950",https://www.noon.com/egypt-en/gaming-tower-pc-core-i7-10700f-processor-16gb-ddr4-ram-1tb-hdd-240gb-ssd-windows-10-wi-fi-ready-nvidia-geforce-rtx2060-6gb-graphic-card-black/N49176800A/p/?o=a19a535c1041252e,https://f.nooncdn.com/p/v1636437219/N49176800A_1.jpg?width=800
MI Excite Gaming PC G4MATX ECO With Core i5 13400F CPU Processor/ Nvidia GeForce RTX 4060 Graphics/  16GB RAM DDR4 /1TB SSD/ Windows 11 Pro White,N/A,"76,500",https://www.noon.com/egypt-en/gaming-pc-g4matx-eco-with-core-i5-13400f-cpu-processor-nvidia-geforce-rtx-4060-graphics-16gb-ram-ddr4-1tb-ssd-windows-11-pro-white/N70154250V/p/?o=c7e86cb01d7177fb,https://f.nooncdn.com/p/pnsku/N70154250V/45/_/1739987019/3ffb282c-1ff1-4591-83cc-7d11cbe05889.jpg?width=800
MI Excite Gaming PC G6MATX PRO With Core i5 13400F CPU Processor/ Nvidia GeForce RTX 4070 Super Graphics/   32GB RAM DDR5 /1TB SSD/ Windows 11 Pro/ Black,N/A,"78,500",https://www.noon.com/egypt-en/gaming-pc-g6matx-pro-with-core-i5-13400f-cpu-processor-nvidia-geforce-rtx-4070-super-graphics-32gb-ram-ddr5-1tb-ssd-windows-11-pro-black/N70154186V/p/?o=ee44b1a67249f6aa,https://f.nooncdn.com/p/pnsku/N70154186V/45/_/1739987000/0a9b2f98-e5ec-4190-96b4-67438d6746a7.jpg?width=800
"ASUS ROG Zephyrus Laptop With 16-Inch Display, Corr i9 12900H Processor/16GB RAM/1TB SSD/4GB NVIDIA GeForce RTX 3070 Ti Graphics Card/Windows 11 Home English Off Black",N/A,"188,425",https://www.noon.com/egypt-en/rog-zephyrus-laptop-with-16-inch-display-corr-i9-12900h-processor-16gb-ram-1tb-ssd-4gb-nvidia-geforce-rtx-3070-ti-graphics-card-windows-11-home-english-off-black/N70162102V/p/?o=a38bb02a6acb679b,https://f.nooncdn.com/p/pnsku/N70162102V/45/_/1742205208/96268a26-d172-44f0-ace7-6907c68a64d4.jpg?width=800
MI Excite Gaming PC G6MATX ECO With Core i5 14400F CPU Processor/16GB RAM DDR5 /1TB SSD/Windows 11 Pro/Nvidia GeForce RTX 3060 Graphics 6GB/ Black,5.0,"63,000",https://www.noon.com/egypt-en/gaming-pc-g6matx-eco-with-core-i5-14400f-cpu-processor-16gb-ram-ddr5-1tb-ssd-windows-11-pro-nvidia-geforce-rtx-3060-graphics-6gb-black/N70154311V/p/?o=e2390dc7bba2aa4a,https://f.nooncdn.com/p/pnsku/N70154311V/45/_/1739987095/686e8a1e-0152-4ef0-b71e-5e46c2993a78.jpg?width=800
"ASUS Vivobook Pro 15 Laptop With 15.6-Inch Full HD Display, Core Ultra 9 185H  Processor/24GB RAM/2TB SSD/6GB NVIDIA GeForce RTX 3050 Graphics/Windows 11 Home English Black",N/A,"108,800",https://www.noon.com/egypt-en/vivobook-pro-15-laptop-with-15-6-inch-full-hd-display-core-ultra-9-185h-processor-24gb-ram-2tb-ssd-6gb-nvidia-geforce-rtx-3050-graphics-windows-11-home-english-black/N70157199V/p/?o=c3d666c77669aa6e,https://f.nooncdn.com/p/pnsku/N70157199V/45/_/1740724297/525ce8cc-91c8-44a3-bc87-1a2ccac16e3a.jpg?width=800
"ASUS TUF Gaming F15 Laptop With 15.6-Inch Full HD Display, Core i7-13620H Processor/16GB RAM/1TB SSD/8GB NVIDIA GeForce RTX 4060 Graphics/Windows 11 Home English Mecha Gray",N/A,"99,425",https://www.noon.com/egypt-en/tuf-gaming-f15-laptop-with-15-6-inch-full-hd-display-core-i7-13620h-processor-16gb-ram-1tb-ssd-8gb-nvidia-geforce-rtx-4060-graphics-windows-11-home-english-mecha-gray/N70171035V/p/?o=ce595665bcb1184e,https://f.nooncdn.com/p/pnsku/N70171035V/45/_/1745587767/df4cc230-e8a6-408a-9244-1f45f84b762c.jpg?width=800
"BOLT FPS Booster Gaming PC Core i5-14600KF, RTX 4070 Super 12GB, Z790-P Wifi, 32GB RAM, 1TB SSD, 750W PSU, 360mm Liquid Cooler Black",N/A,"78,000",https://www.noon.com/egypt-en/fps-booster-gaming-pc-core-i5-14600kf-rtx-4070-super-12gb-z790-p-wifi-32gb-ram-1tb-ssd-750w-psu-360mm-liquid-cooler-black/N70102961V/p/?o=d69574c2e1af989d,https://f.nooncdn.com/p/pnsku/N70102961V/45/_/1724695688/f8a3da8f-7f26-4c88-8bb6-b08f8f014556.jpg?width=800
"HP VICTUS Laptop With 15.6-inch 144Hz Display, Core i7-13700H Processor/16GB RAM/1TB SSD/Windows 11/6GB Nvidia GeForce RTX 4050 English/Arabic Mica Silver",4.5,"53,500",https://www.noon.com/egypt-en/victus-laptop-with-15-6-inch-144hz-display-core-i7-13700h-processor-16gb-ram-1tb-ssd-windows-11-6gb-nvidia-geforce-rtx-4050-english-arabic-mica-silver/N53430616A/p/?o=dc728fafc049fb0f,https://f.nooncdn.com/p/v1692646342/N53430616A_1.jpg?width=800
MI Excite Gaming PC G4MATX ECO With Core i5 13400F CPU Processor/ Nvidia GeForce RTX 4060 Graphics/  16GB RAM DDR4 /1TB SSD/ Windows 11 Pro/ Black,N/A,"57,000",https://www.noon.com/egypt-en/gaming-pc-g4matx-eco-with-core-i5-13400f-cpu-processor-nvidia-geforce-rtx-4060-graphics-16gb-ram-ddr4-1tb-ssd-windows-11-pro-black/N70154304V/p/?o=ec6f804c6d39480d,https://f.nooncdn.com/p/pnsku/N70154304V/45/_/1739987204/a3613c67-06b2-4e57-a23a-32814807365e.jpg?width=800
MI Excite Gaming PC G4MATX ECO With Core i5 12400F CPU Processor/ Nvidia GeForce RTX 3060 Graphics/  16GB RAM DDR4 /1TB SSD/ Windows 11 Pro/ White,N/A,"59,500",https://www.noon.com/egypt-en/gaming-pc-g4matx-eco-with-core-i5-12400f-cpu-processor-nvidia-geforce-rtx-3060-graphics-16gb-ram-ddr4-1tb-ssd-windows-11-pro-white/N70154229V/p/?o=a36859a5a1c4691b,https://f.nooncdn.com/p/pnsku/N70154229V/45/_/1739987189/4fb8dcc5-f5c4-43a2-a84d-18c6a63a3b6d.jpg?width=800
"ASUS FX505G Gaming Laptop With 15.6-Inch Display, Core i7 Processor/8GB RAM/512GB SSD/4GB NVIDIA GeForce GTX 1650 Graphic Card English Black",5.0,"90,975",https://www.noon.com/egypt-en/fx505g-gaming-laptop-with-15-6-inch-display-core-i7-processor-8gb-ram-512gb-ssd-4gb-nvidia-geforce-gtx-1650-graphic-card-english-black/N46564828A/p/?o=e315b3879f76f41b,https://f.nooncdn.com/p/v1618471976/N46564828A_1.jpg?width=800
"ASUS TUF Gaming A14 Laptop With 14-Inch 2.8K Display, AMD Ryzen AI 9 HX 370 Processor/16GB RAM/1TB SSD/6GB NVIDIA GeForce RTX 4050 Graphics/Windows 11 Pro English Jaegar Grey",N/A,"105,750",https://www.noon.com/egypt-en/tuf-gaming-a14-laptop-with-14-inch-2-8k-display-amd-ryzen-ai-9-hx-370-processor-16gb-ram-1tb-ssd-6gb-nvidia-geforce-rtx-4050-graphics-windows-11-pro-english-jaegar-grey/N70176769V/p/?o=aa72d0ddfb8c986e,https://f.nooncdn.com/p/pnsku/N70176769V/45/_/1747378061/da7ad4c4-8c77-481f-bca0-8cd92bb052fc.jpg?width=800
MI Excite Gaming PC G4MATX ECO With Core i5 13400F CPU Processor/ Nvidia GeForce RTX 3060 Graphics/  16GB RAM DDR4 /1TB SSD/ Windows 11 Pro/ Black,N/A,"49,500",https://www.noon.com/egypt-en/gaming-pc-g4matx-eco-with-core-i5-13400f-cpu-processor-nvidia-geforce-rtx-3060-graphics-16gb-ram-ddr4-1tb-ssd-windows-11-pro-black/N70154209V/p/?o=aa599f5427b8196f,https://f.nooncdn.com/p/pnsku/N70154209V/45/_/1739987035/5c97617f-886e-4ae2-b175-280379d8b176.jpg?width=800
MI Excite Gaming PC PRO Core i7 14700F Processor/Nivida GeForce RTX 3060 Graphics/ 16GB RAM DDR4/1000GB SSD/Windows 11 Pro Black,N/A,"78,499",https://www.noon.com/egypt-en/gaming-pc-pro-core-i7-14700f-processor-nivida-geforce-rtx-3060-graphics-16gb-ram-ddr4-1000gb-ssd-windows-11-pro-black/N70146881V/p/?o=dbdff741a11df32b,https://f.nooncdn.com/p/pnsku/N70146881V/45/_/1739513119/05ad49ac-9df4-4c3a-950d-33f90e88f8e5.jpg?width=800
"ASUS TUF F15 FX507ZC4-HN083W Laptop With 15.6-Inch Display, Core i5-12500H Processor/16GB RAM/512GB SSD/4GB Nvidia Geforce RTX 3050 Graphics Card/Windows 11 Home English/Arabic Mecha Gray",5.0,"70,950",https://www.noon.com/egypt-en/tuf-f15-fx507zc4-hn083w-laptop-with-15-6-inch-display-core-i5-12500h-processor-16gb-ram-512gb-ssd-4gb-nvidia-geforce-rtx-3050-graphics-card-windows-11-home-english-arabic-mecha-gray/N70146825V/p/?o=c080059a578ab25b,https://f.nooncdn.com/p/pnsku/N70146825V/45/_/1738069621/86e7aa17-99a3-4c32-963e-9e277c173813.jpg?width=800
HP HP NB Victus Gaming 16–R1043 CORI7 14700HX /16G/512SSD/RTX4050/16.1 144HZ BLUE English/Arabic Blue,N/A,"57,500",https://www.noon.com/egypt-en/hp-nb-victus-gaming-16-r1043-cori7-14700hx-16g-512ssd-rtx4050-16-1-144hz-blue-english-arabic-blue/N70108640V/p/?o=fa86f90c4b02fd8e,https://f.nooncdn.com/p/pnsku/N70108640V/45/_/1725948236/cd88704f-3608-4ab9-ae48-9e5ec94ceb02.jpg?width=800
"ASUS Copilot+ PC Vivobook S 14 Laptop With 14-Inch OLED Display, Intel Core Ultra 5 Series 2 Processor/16GB RAM/512GB SSD/Intel Arc Graphics/Windows 11 Home International English Neutral Black",N/A,"76,975",https://www.noon.com/egypt-en/copilot-pc-vivobook-s-14-laptop-with-14-inch-oled-display-intel-core-ultra-5-series-2-processor-16gb-ram-512gb-ssd-intel-arc-graphics-windows-11-home-international-english-neutral-black/N70162327V/p/?o=e61fce4317ebacda,https://f.nooncdn.com/p/pnsku/N70162327V/45/_/1742276907/4aa8204c-049d-41d5-9bc0-7cc097cf611b.jpg?width=800
MI Excite Gaming PC ECO Core i5 13400F Processor/ Nivida GeForce RTX 3060 Graphics/16GB RAM DDR4/1000GB SSD/Windows 11 Pro Black,N/A,"60,999",https://www.noon.com/egypt-en/gaming-pc-eco-core-i5-13400f-processor-nivida-geforce-rtx-3060-graphics-16gb-ram-ddr4-1000gb-ssd-windows-11-pro-black/N70146873V/p/?o=f7eb0a958a7cabde,https://f.nooncdn.com/p/pnsku/N70146873V/45/_/1739513183/c58cb66c-cd42-42c8-8cce-78c123ed5001.jpg?width=800
MI Excite Gaming PC PRO Core i7 13700F Processor/ Nivida GeForce RTX 4060 Graphics/16GB RAM DDR4/1000GB SSD/Windows 11 Pro Black,N/A,"78,499",https://www.noon.com/egypt-en/gaming-pc-pro-core-i7-13700f-processor-nivida-geforce-rtx-4060-graphics-16gb-ram-ddr4-1000gb-ssd-windows-11-pro-black/N70146883V/p/?o=dd33faba937134ad,https://f.nooncdn.com/p/pnsku/N70146883V/45/_/1739513168/642154b2-0737-4bf6-80bc-cd917848e8e1.jpg?width=800
MI Excite Gaming PC G6MATX ECO With Core i5 14400F CPU Processor/16GB RAM DDR5 /1TB SSD/Windows 11 Pro/Nvidia GeForce RTX 3050 Graphics/ Black,4.6,"60,000",https://www.noon.com/egypt-en/gaming-pc-g6matx-eco-with-core-i5-14400f-cpu-processor-16gb-ram-ddr5-1tb-ssd-windows-11-pro-nvidia-geforce-rtx-3050-graphics-black/N70154222V/p/?o=f4bc658e9327dbdc,https://f.nooncdn.com/p/pnsku/N70154222V/45/_/1739987001/dabb693b-7d97-47df-933b-25a1c3d4370e.jpg?width=800
"ASUS TUF Gaming F15 FX506LHB-HN323W (Upgraded Version) Laptop With 15.6-Inch Display, Core i5-10300H Processor/8GB RAM/512GGB SSD/2GB Nvidia GTX1650 Graphics Card/Windows 11 Home English/Arabic black",N/A,"72,475",https://www.noon.com/egypt-en/tuf-gaming-f15-fx506lhb-hn323w-upgraded-version-laptop-with-15-6-inch-display-core-i5-10300h-processor-8gb-ram-512ggb-ssd-2gb-nvidia-gtx1650-graphics-card-windows-11-home-english-arabic-black/N53392972A/p/?o=f1c5af15fbc5787e,https://f.nooncdn.com/p/v1679122991/N53392972A_1.jpg?width=800
"Lenovo LOQ 15IRX9 Laptop With 15.6 Inch Full HD (1920x1080) Display IPS, Intel Core i7-14700HX Processor/16GB RAM DDR5/1TB SSD/8GB NVIDIA GeForce RTX 4060/DOS(Without Windows)/ English/Arabic Luna Grey",2.9,"61,999",https://www.noon.com/egypt-en/loq-15irx9-laptop-with-15-6-inch-full-hd-1920x1080-display-ips-intel-core-i7-14700hx-processor-16gb-ram-ddr5-1tb-ssd-8gb-nvidia-geforce-rtx-4060-dos-without-windows-english-arabic-luna-grey/N70130058V/p/?o=f38dc3460d16941b,https://f.nooncdn.com/p/pnsku/N70130058V/45/_/1732017020/c685d037-f7a0-4241-9500-eb55686e7520.jpg?width=800
"Lenovo LOQ 15IRH8 15.6-Inch Display, Core i7-13620H Processor/16GB RAM/512GB SSD/6GB NVIDIA RTX 4050 Graphic Card/Windows 11 Home English/Arabic Storm Grey",N/A,"49,999",https://www.noon.com/egypt-en/loq-15irh8-15-6-inch-display-core-i7-13620h-processor-16gb-ram-512gb-ssd-6gb-nvidia-rtx-4050-graphic-card-windows-11-home-english-arabic-storm-grey/N50868209A/p/?o=b9771771f0d279ef,https://f.nooncdn.com/p/pnsku/N50868209A/45/_/1696412650/e5fd93c6-8c12-4d5c-8f42-84162fc56888.jpg?width=800
MI Excite Gaming PC G4MATX ECO With Core i5 14400F CPU Processor/ Nvidia GeForce GTX 1650 Graphics/  16GB RAM DDR4 /1TB SSD/ Windows 11 Pro/ Black,N/A,"61,000",https://www.noon.com/egypt-en/gaming-pc-g4matx-eco-with-core-i5-14400f-cpu-processor-nvidia-geforce-gtx-1650-graphics-16gb-ram-ddr4-1tb-ssd-windows-11-pro-black/N70154147V/p/?o=e54cd2eb45bb0aba,https://f.nooncdn.com/p/pnsku/N70154147V/45/_/1739987071/c2887d3c-94e5-482c-98f0-b04f33d3b6b6.jpg?width=800
"ASUS ROG Ally X Gaming (Upgraded Version) Laptop Handheld With 7-Inch Full HD Display, AMD Ryzen Z1 Extreme Processor/24GB RAM/1TB SSD/AMD Radeon Graphics/Windows 11 Home/ Black",4.9,"92,325",https://www.noon.com/egypt-en/rog-ally-x-gaming-upgraded-version-laptop-handheld-with-7-inch-full-hd-display-amd-ryzen-z1-extreme-processor-24gb-ram-1tb-ssd-amd-radeon-graphics-windows-11-home-black/N70099619V/p/?o=ae8dc3830e92b38b,https://f.nooncdn.com/p/pnsku/N70099619V/45/_/1741620947/9fe75101-789f-42e4-be19-49b2fe1904c1.jpg?width=800
HP HP NB Victus Gaming 16–R0042ne(81P94EA)COR i7–13700H RA/ 2*8GB DDR5–5600/1TB M.2 /RTX4060–8GB/16.1FH English/Arabic Mica silver,N/A,"57,500",https://www.noon.com/egypt-en/hp-nb-victus-gaming-16-r0042ne-81p94ea-cor-i7-13700h-ra-2-8gb-ddr5-5600-1tb-m-2-rtx4060-8gb-16-1fh-english-arabic-mica-silver/N70108699V/p/?o=e9362b7348232dac,https://f.nooncdn.com/p/pnsku/N70108699V/45/_/1725951384/b8d23dca-d1c7-426b-9827-b935550e1b0f.jpg?width=800
"ASUS TUF F15 Gaming (Upgraded Version) Laptop 15.6-Inch FHD Display, Core i5-11260H Processor/8GB RAM/512GB SSD/Windows 10/4GB NVIDIA RTX 3050 Graphics/RGB Backilit English grey",N/A,"74,975",https://www.noon.com/egypt-en/tuf-f15-gaming-upgraded-version-laptop-15-6-inch-fhd-display-core-i5-11260h-processor-8gb-ram-512gb-ssd-windows-10-4gb-nvidia-rtx-3050-graphics-rgb-backilit-english-grey/N53393880A/p/?o=b5c2323056b65b2c,https://f.nooncdn.com/p/v1679411091/N53393880A_1.jpg?width=800
"ASUS TUF Gaming F15 Laptop With 15.6 Inch (1920x1080) Display 144Hz, Core i7-13620H Processor/32GB DDR5 RAM/1TB SSD/8GB NVIDIA GeForce RTX 4060 Graphics/Windows 11 Home English/Arabic Jaeger Gray",5.0,"110,475",https://www.noon.com/egypt-en/tuf-gaming-f15-laptop-with-15-6-inch-1920x1080-display-144hz-core-i7-13620h-processor-32gb-ddr5-ram-1tb-ssd-8gb-nvidia-geforce-rtx-4060-graphics-windows-11-home-english-arabic-jaeger-gray/N70174500V/p/?o=d15889a7c453a6fc,https://f.nooncdn.com/p/pnsku/N70174500V/45/_/1746610340/fe372bc2-70a6-4e20-88ab-7ae496005e74.jpg?width=800
"ASUS TUF Gaming A16 Laptop With 16-Inch 2.8K Display, AMD Ryzen AI 9 HX 370 Processor/16GB RAM/1TB SSD/8GB NVIDIA GeForce RTX 4060 Graphics/Windows 11 Pro English Jaegar Grey",N/A,"118,450",https://www.noon.com/egypt-en/tuf-gaming-a16-laptop-with-16-inch-2-8k-display-amd-ryzen-ai-9-hx-370-processor-16gb-ram-1tb-ssd-8gb-nvidia-geforce-rtx-4060-graphics-windows-11-pro-english-jaegar-grey/N70176768V/p/?o=e9c4feb2c76edfaf,https://f.nooncdn.com/p/pnsku/N70176768V/45/_/1747378085/e53b9e6e-ed26-4e34-846e-87e06b1dfb46.jpg?width=800
"ASUS TUF Gaming FX507VI  (Upgraded Version) Laptop With 15.6-Inch FHD 144Hz Display, Core i7-13620H Processor/32GB RAM/1TB SSD/8GB NVIDIA GeForce RTX 4070 Graphics Card/Free Dos  Jaeger Gray English/Arabic Jaeger Gray",N/A,"127,475",https://www.noon.com/egypt-en/tuf-gaming-fx507vi-upgraded-version-laptop-with-15-6-inch-fhd-144hz-display-core-i7-13620h-processor-32gb-ram-1tb-ssd-8gb-nvidia-geforce-rtx-4070-graphics-card-free-dos-jaeger-gray-english-arabic-jaeger-gray/N70115370V/p/?o=f1a12fc991c506bf,https://f.nooncdn.com/p/pnsku/N70115370V/45/_/1727444195/f6d4ae90-b869-44b1-ba9b-f5c9188a3904.jpg?width=800
GLA3B Gaming PC With Core i5-14400F Processor/32GB RAM DDR5/1TB SSD/Nvidia GeForce RTX 4060/Windows 10 Home Black,N/A,"69,000",https://www.noon.com/egypt-en/gaming-pc-with-core-i5-14400f-processor-32gb-ram-ddr5-1tb-ssd-nvidia-geforce-rtx-4060-windows-10-home-black/N70143281V/p/?o=d13fbcdfa5eb482f,https://f.nooncdn.com/p/pnsku/N70143281V/45/_/1740056036/6670366a-24b6-4d1a-89be-a58a0a856224.jpg?width=800
HP HP NB Victus Gaming 16–R1045 CORI7 14700HX /16G/1TBSSD/RTX4050/16.1 144HZ SILVER English/Arabic Silver,N/A,"57,700",https://www.noon.com/egypt-en/hp-nb-victus-gaming-16-r1045-cori7-14700hx-16g-1tbssd-rtx4050-16-1-144hz-silver-english-arabic-silver/N70108641V/p/?o=ad6545a9bb14f2bf,https://f.nooncdn.com/p/pnsku/N70108641V/45/_/1725948229/26565095-f489-490f-a0fb-b78c878cba62.jpg?width=800
MI Excite Gaming PC G4MATX ECO With Core i7 14700F CPU Processor/ Nvidia GeForce RTX 3060 Graphics/  16GB RAM DDR4 /1TB SSD/ Windows 11 Pro/ Black,N/A,"78,000",https://www.noon.com/egypt-en/gaming-pc-g4matx-eco-with-core-i7-14700f-cpu-processor-nvidia-geforce-rtx-3060-graphics-16gb-ram-ddr4-1tb-ssd-windows-11-pro-black/N70154155V/p/?o=b0676532520461ac,https://f.nooncdn.com/p/pnsku/N70154155V/45/_/1739987024/33e417b1-1bb3-4f36-9e7e-809a09ad4659.jpg?width=800
MI Excite Gaming PC PRO Core i5 14400F Processor/ Nivida GeForce RTX 4060 Ti Graphics/ 32GB RAM DDR5/1000GB SSD/ Windows 11 Pro Black,N/A,"78,000",https://www.noon.com/egypt-en/gaming-pc-pro-core-i5-14400f-processor-nivida-geforce-rtx-4060-ti-graphics-32gb-ram-ddr5-1000gb-ssd-windows-11-pro-black/N70146911V/p/?o=c8ea6508aecc7d3c,https://f.nooncdn.com/p/pnsku/N70146911V/45/_/1739513188/12b5aa06-1b7f-48c2-8ff7-ac8e5e3b4468.jpg?width=800
GLA3B Gaming PC With Core i5-13400F Processor/16GB RAM DDR5/1TB SSD/Nvidia GeForce RTX 4060 TI Graphics/Windows 10 Home Black,N/A,"72,000",https://www.noon.com/egypt-en/gaming-pc-with-core-i5-13400f-processor-16gb-ram-ddr5-1tb-ssd-nvidia-geforce-rtx-4060-ti-graphics-windows-10-home-black/N70143290V/p/?o=fe0c43f6388a2cbc,https://f.nooncdn.com/p/pnsku/N70143290V/45/_/1740056057/0fdc57ea-a1bd-4ec3-84d0-17213e1850e3.jpg?width=800
"HP Victus Gaming Laptop 16-r1013nx With 16.1-Inch 144Hz Display, Core i5-14450HX Processor/16GB RAM/1TB SSD/6GB NVIDIA GeForce RTX 3050 Graphics Card/Windows 11 Home English/Arabic Mica Silver",4.7,"44,999",https://www.noon.com/egypt-en/victus-gaming-laptop-16-r1013nx-with-16-1-inch-144hz-display-core-i5-14450hx-processor-16gb-ram-1tb-ssd-6gb-nvidia-geforce-rtx-3050-graphics-card-windows-11-home-english-arabic-mica-silver/N70096880V/p/?o=c023b57505819a3f,https://f.nooncdn.com/p/pnsku/N70096880V/45/_/1722424545/4fe1070c-b2cf-42c1-a8d5-1fe2c6afe07c.jpg?width=800
MI Excite Gaming PC PRO Core i7 13700F Processor/ Nivida GeForce RTX 3060 Graphics/16GB RAM DDR4/1000GB SSD/Windows 11 Pro Black,N/A,"78,500",https://www.noon.com/egypt-en/gaming-pc-pro-core-i7-13700f-processor-nivida-geforce-rtx-3060-graphics-16gb-ram-ddr4-1000gb-ssd-windows-11-pro-black/N70146864V/p/?o=a5ab4b188c80143b,https://f.nooncdn.com/p/pnsku/N70146864V/45/_/1739513178/bfc62ca8-be58-4c0a-8519-042d3e34b21a.jpg?width=800
"HP Victus Gaming (Upgraded Version) Laptop 15-fa1057nia With 15.6-Inch Display, Core i7-13700H Processor/16GB RAM/512GB SSD/6GB NVIDIA GeForce RTX 4050 Graphics Card/Windows 11 English Mica Silver",3.5,"53,500",https://www.noon.com/egypt-en/victus-gaming-upgraded-version-laptop-15-fa1057nia-with-15-6-inch-display-core-i7-13700h-processor-16gb-ram-512gb-ssd-6gb-nvidia-geforce-rtx-4050-graphics-card-windows-11-english-mica-silver/N70057106V/p/?o=bdb4ec9476199e9d,https://f.nooncdn.com/p/pnsku/N70057106V/45/_/1710998745/4d40061a-b36b-4046-b87f-752c9bf2e952.jpg?width=800
"ASUS TUF Gaming F15 Laptop With 15.6-Inch Full HD (1920x1080) 144Hz Display, Core i7-13620H Processor/32GB RAM DDR5/1TB SSD/8GB Nivida GeForce RTX 4070 Graphics/Windows 11 English/Arabic Gray",4.4,"151,975",https://www.noon.com/egypt-en/tuf-gaming-f15-laptop-with-15-6-inch-full-hd-1920x1080-144hz-display-core-i7-13620h-processor-32gb-ram-ddr5-1tb-ssd-8gb-nivida-geforce-rtx-4070-graphics-windows-11-english-arabic-gray/N70059933V/p/?o=ac47c807da6a287c,https://f.nooncdn.com/p/pnsku/N70059933V/45/_/1712146351/1f085fc3-209e-4f3c-b5fa-13d29f0d9d77.jpg?width=800
MI Excite Gaming PC PRO Core i7 14700F Processor/ Nivida GeForce RTX 4060 Graphics/32GB RAM DDR5/1000GB SSD/Windows 11 Pro Black,N/A,"77,999",https://www.noon.com/egypt-en/gaming-pc-pro-core-i7-14700f-processor-nivida-geforce-rtx-4060-graphics-32gb-ram-ddr5-1000gb-ssd-windows-11-pro-black/N70146926V/p/?o=b94ed664446b709a,https://f.nooncdn.com/p/pnsku/N70146926V/45/_/1739513182/f48f350f-a2c8-4834-be66-66305269f976.jpg?width=800
MI Excite Gaming PC PRO Core i5 13400F Processor/ Nivida GeForce RTX 4060 Graphics/16GB RAM DDR4/1000GB SSD/Windows 11 Pro Black,N/A,"50,000",https://www.noon.com/egypt-en/gaming-pc-pro-core-i5-13400f-processor-nivida-geforce-rtx-4060-graphics-16gb-ram-ddr4-1000gb-ssd-windows-11-pro-black/N70146906V/p/?o=d5f754e6b1d4cc2e,https://f.nooncdn.com/p/pnsku/N70146906V/45/_/1739513199/e371addc-abf7-49d5-8993-1a1aba217c18.jpg?width=800
MI Excite Gaming PC G6MATX PRO With Core i5 12400F CPU Processor/ Nvidia GeForce RTX 4060 Ti Graphics/   32GB RAM DDR5 /1TB SSD/ Windows 11 Pro/ Black,N/A,"71,000",https://www.noon.com/egypt-en/gaming-pc-g6matx-pro-with-core-i5-12400f-cpu-processor-nvidia-geforce-rtx-4060-ti-graphics-32gb-ram-ddr5-1tb-ssd-windows-11-pro-black/N70154169V/p/?o=f990f7c5b0a0a5ef,https://f.nooncdn.com/p/pnsku/N70154169V/45/_/1739987083/f3a48041-4057-4e06-9d9e-9913ba170457.jpg?width=800
"ASUS TUF GAMING A14  Laptop With 14-Inch 2.5K (1920x1080) Display 165Hz, AMD RYZEN AI 9 HX370 Processor/32GB RAM DDR4/2TB SSD/8GB Nvidia GeForce RTX 4060 Graphics/Windows 11 English/Arabic Jaeger Grey",4.6,"186,975",https://www.noon.com/egypt-en/tuf-gaming-a14-laptop-with-14-inch-2-5k-1920x1080-display-165hz-amd-ryzen-ai-9-hx370-processor-32gb-ram-ddr4-2tb-ssd-8gb-nvidia-geforce-rtx-4060-graphics-windows-11-english-arabic-jaeger-grey/N70104460V/p/?o=e1e68ebfd38bcafd,https://f.nooncdn.com/p/pnsku/N70104460V/45/_/1725360756/32727ad8-f19c-4e69-bcf3-0aece99970ed.jpg?width=800
"ASUS TUF A15 Gaming (Upgraded Version) Laptop With 15.6-Inch FHD 144Hz Display, AMD Ryzen 7 7435HS Processor/8GB RAM/512GB SSD/4GB Nvidia GeForce RTX 3050 Graphics Card/Windows 11 English Graphite Black",N/A,"66,800",https://www.noon.com/egypt-en/tuf-a15-gaming-upgraded-version-laptop-with-15-6-inch-fhd-144hz-display-amd-ryzen-7-7435hs-processor-8gb-ram-512gb-ssd-4gb-nvidia-geforce-rtx-3050-graphics-card-windows-11-english-graphite-black/N70142416V/p/?o=e59551707d7efeee,https://f.nooncdn.com/p/pnsku/N70142416V/45/_/1736772768/007f0222-a3bd-4560-a3ad-4efb72a93a28.jpg?width=800
